Character	Character Label	State Symbol	State Label	Entity ID	Entity Label	Quality ID	Quality Label	Related Entity ID	Related Entity Label
49	Ventral lobe of tail supported by hypochordal radials extending beyond level of body wall	0	absent	UBERON:0018324 and (BFO:0000050 some UBERON:2001594)	'hypochordal radial' and (part_of some 'caudal fin lower lobe')	PATO:0000140 and (PHENOSCAPE:complement_of some PATO:0002464)	position and (not some 'extends beyond')	UBERON:0000309	'body wall'
49	Ventral lobe of tail supported by hypochordal radials extending beyond level of body wall	1	present	UBERON:0018324 and (BFO:0000050 some UBERON:2001594)	'hypochordal radial' and (part_of some 'caudal fin lower lobe')	PATO:0002464	'extends beyond'	UBERON:0000309	'body wall'
50	p1 presence of tooth replacement at Lp1 position	0	absent	UBERON:0018296 and (RO:0002220 some UBERON:0018284)	'replacement tooth' and (adjacent_to some 'lower premolar 1')	PATO:0000462	absent		
50	p1 presence of tooth replacement at Lp1 position	1	presence	UBERON:0018296 and (RO:0002220 some UBERON:0018284)	'replacement tooth' and (adjacent_to some 'lower premolar 1')	PATO:0000467	present		
51	Parietal, supratemporal processes length from the level of the parietal notch compared to the parietal anterior to that point (G30)	0	greater than 1/2	UBERON:0018365	'supratemporal process'	PATO:0000573	'increased length'		
51	Parietal, supratemporal processes length from the level of the parietal notch compared to the parietal anterior to that point (G30)	1	less than 1/2	UBERON:0018365	'supratemporal process'	PATO:0000574	'decreased length'		
51	Parietal, supratemporal processes length from the level of the parietal notch compared to the parietal anterior to that point (G30)	2	absent	UBERON:0018365	'supratemporal process'	PATO:0000462	absent		
52	Osteoderms, ventral surface of the body (E126)	0	absent	UBERONTEMP:e721be0d-84cc-4420-be39-a96b9f84becc and (BFO:0000050 some BSPO:0000384)	osteoderm and (part_of some 'ventral surface')	PATO:0000462	absent		
52	Osteoderms, ventral surface of the body (E126)	1	present	UBERONTEMP:e721be0d-84cc-4420-be39-a96b9f84becc and (BFO:0000050 some BSPO:0000384)	osteoderm and (part_of some 'ventral surface')	PATO:0000467	present		
53	BRC parietal, parietal foramina, number	0	one or two foramina	UBERON:0013685 and (BFO:0000050 some UBERON:0000210)	'foramen of skull' and (part_of some 'tetrapod parietal bone')	PATO:0000070	count		
53	BRC parietal, parietal foramina, number	1	numerous foramina	UBERON:0013685 and (BFO:0000050 some UBERON:0000210)	'foramen of skull' and (part_of some 'tetrapod parietal bone')	PATO:0000070	count		
54	Lateral line passes through scales	0	absent	UBERON:0010202	'lateral line'	PATO:0000140 and (PHENOSCAPE:complement_of some PATOTEMP:93532faa-3257-4395-8d05-3ad8a817c343)	position and (not some 'passes through')	UBERON:0002542	scale
54	Lateral line passes through scales	1	present	UBERON:0010202	'lateral line'	PATOTEMP:93532faa-3257-4395-8d05-3ad8a817c343	'passes through'	UBERON:0002542	scale
55	Coracoid foramen	0	enclosed by coracoid only	UBERON:2001737	'coracoid foramen'	PATO:0000140	position	UBERON:0004743	'coracoid bone'
55	Coracoid foramen	1	enclosed by scapula and coracoid	UBERON:2001737	'coracoid foramen'	PATO:0000140	position	UBERON:0004753	scapulocoracoid
55	Coracoid foramen	2	absent	UBERON:2001737	'coracoid foramen'	PATO:0000462	absent		
56	Prefrontal	0	present	UBERON:0010750	'prefrontal bone'	PATO:0000467	present		
56	Prefrontal	1	absent	UBERON:0010750	'prefrontal bone'	PATO:0000462	absent		
57	Posterior extension of orbit	0	absent - orbit is nearly circular	UBERON:0001697	'orbit of skull'	PATO:0002397	subcircular		
57	Posterior extension of orbit	1	present - orbit has elongated oval shape	UBERON:0001697	'orbit of skull'	PATO:0000947	elliptic		
58	Four facetted articulation of exoccipital and atlas	0	absent	UBERONTEMP:3a1a30ab-0e76-41f1-b5f9-46083dfd62e2	'four facetted articulation of exoccipital and atlas'	PATO:0000462	absent		
58	Four facetted articulation of exoccipital and atlas	1	present	UBERONTEMP:3a1a30ab-0e76-41f1-b5f9-46083dfd62e2	'four facetted articulation of exoccipital and atlas'	PATO:0000467	present		
59	Relative lengths of manual digit III and digit IV	0	IV longer	UBERON:0003624	'manual digit 4'	PATO:0000573	'increased length'	UBERON:0003623	'manual digit 3'
59	Relative lengths of manual digit III and digit IV	1	III longer	UBERON:0003623	'manual digit 3'	PATO:0000573	'increased length'	UBERON:0003624	'manual digit 4'
60	Overall body depth	0	slender or intermediate, <50% of SL	UBERON:0000468	'multi-cellular organism'	PATO:0001472	'decreased depth'		
60	Overall body depth	1	deep bodied, depth of body greatest near midline and over 50% of SL	UBERON:0000468	'multi-cellular organism'	PATO:0001596	'increased depth'		
61	Angular (RZ132)	0	present	UBERON:0011079	'angular bone'	PATO:0000467	present		
61	Angular (RZ132)	1	absent	UBERON:0011079	'angular bone'	PATO:0000462	absent		
62	Glossopharyngeal nerve foramen exits dorsally, posterior to otic capsule	0	absent	UBERON:4300132	'glossopharyngeal nerve foramen'	PATO:0000140 and (PHENOSCAPE:complement_of some PATO:0001233)	position and (not some 'dorsal to')		
62	Glossopharyngeal nerve foramen exits dorsally, posterior to otic capsule	0	absent	UBERON:4300132	'glossopharyngeal nerve foramen'	PATO:0000140 and (PHENOSCAPE:complement_of some PATO:0001633)	position and (not some 'posterior to')	UBERON:0004637	'otic capsule'
62	Glossopharyngeal nerve foramen exits dorsally, posterior to otic capsule	1	present	UBERON:4300132	'glossopharyngeal nerve foramen'	PATO:0001233	'dorsal to'	UBERON:0004637	'otic capsule'
62	Glossopharyngeal nerve foramen exits dorsally, posterior to otic capsule	1	present	UBERON:4300132	'glossopharyngeal nerve foramen'	PATO:0001633	'posterior to'	UBERON:0004637	'otic capsule'
63	Acetabular buttress	0	small	UBERON:4200039	'supraacetabular buttress'	PATO:0000587	'decreased size'		
63	Acetabular buttress	1	large, overhanging acetabulum	UBERON:4200039	'supraacetabular buttress'	PATO:0000586	'increased size'		
64	Peaked caudal keel (heightened relative to dorsal keels)	0	absent (keels equal)	UBERON:0018307	keel	PATO:0000119 and (PHENOSCAPE:complement_of some PATO:0000570)	height and (not some 'increased height')		
64	Peaked caudal keel (heightened relative to dorsal keels)	1	present	UBERON:0018307	keel	PATO:0000570	'increased height'		
65	Origin of subclavian arteries	0	subclavian arteries displaced  cranially to originate from right or left third or fourth aortic arches	UBERON:0001533	'subclavian artery'	PATO:0000140	position		
65	Origin of subclavian arteries	1	subclavian arteries originate far anteriorly, near carotids	UBERON:0001533	'subclavian artery'	PATO:0000140	position		
65	Origin of subclavian arteries	2	subclavian arteries originate anterior to separation of internal and external carotids	UBERON:0001533	'subclavian artery'	PATO:0000140	position		
65	Origin of subclavian arteries	3							
66	Third cervical vertebra, osseous bridge from transverse process to the postzygapophysis:	0	absent	UBERON:0004530 and (BFO:0000050 some UBERONTEMP:aeb6ac70-fd18-403d-a0b9-dd03942c7812)	'bony projection' and (part_of some 'cervical vertebra 3')	PATO:0000462	absent		
66	Third cervical vertebra, osseous bridge from transverse process to the postzygapophysis:	1	present	UBERON:0004530 and (BFO:0000050 some UBERONTEMP:aeb6ac70-fd18-403d-a0b9-dd03942c7812)	'bony projection' and (part_of some 'cervical vertebra 3')	PATO:0000467	present		
67	Premaxilla, fusion into single element (LC00-1)	0	absent, paired premaxillae	UBERON:0002244 and (BSPO:0000120 some UBERON:0000468)	premaxilla and (in_left_side_of some 'multi-cellular organism')	PATO:0000651	'unfused from'	UBERON:0002244 and (BSPO:0000121 some UBERON:0000468)	premaxilla and (in_right_side_of some 'multi-cellular organism')
67	Premaxilla, fusion into single element (LC00-1)	1	present	UBERON:0002244 and (BSPO:0000120 some UBERON:0000468)	premaxilla and (in_left_side_of some 'multi-cellular organism')	PATO:0000642	'fused with'	UBERON:0002244 and (BSPO:0000121 some UBERON:0000468)	premaxilla and (in_right_side_of some 'multi-cellular organism')
68	Hyoid articular area on posterolateral angle of otic capsule	0	absent	UBERON:0018323 and (BFO:0000050 some (BSPO:0000028 and (BFO:0000050 some UBERON:0004637)))	'hyoid articular area' and (part_of some ('postero-lateral region' and (part_of some 'otic capsule')))	PATO:0000462	absent		
68	Hyoid articular area on posterolateral angle of otic capsule	1	present	UBERON:0018323 and (BFO:0000050 some (BSPO:0000028 and (BFO:0000050 some UBERON:0004637)))	'hyoid articular area' and (part_of some ('postero-lateral region' and (part_of some 'otic capsule')))	PATO:0000467	present		
69	Broad suborbital shelf	0	absent	UBERON:0018361	'suborbital shelf'	PATO:0000921 and (PHENOSCAPE:complement_of some PATO:0000600)	width and (not some 'increased width')		
69	Broad suborbital shelf	1	present	UBERON:0018361	'suborbital shelf'	PATO:0000600	'increased width'		
70	Palatine, secondary palate formed around choanal groove (E43)	0	absent	UBERON:0001716	'secondary palate'	PATO:0000462	absent		
70	Palatine, secondary palate formed around choanal groove (E43)	1	present, ventromedial fold partly hide the choanal groove	UBERON:0001716	'secondary palate'	PATO:0000587	'decreased size'		
70	Palatine, secondary palate formed around choanal groove (E43)	2	present, ventromedial processes hide most or all of the dorsomedial processes	UBERON:0001716	'secondary palate'	PATO:0000467	present		
70	Palatine, secondary palate formed around choanal groove (E43)	3	contact at midline	UBERON:0001716	'secondary palate'	PATO:0000467	present		
70	Palatine, secondary palate formed around choanal groove (E43)	3	contact at midline	UBERON:0001682 and (BSPO:0000120 some UBERON:0000468)	'palatine bone' and (in_left_side_of some 'multi-cellular organism')	PATO:0001961	'in contact with'	UBERON:0001682 and (BSPO:0000121 some UBERON:0000468)	'palatine bone' and (in_right_side_of some 'multi-cellular organism')
71	Foramen orbitonasale	0	absent	UBERON:3000189	'foramen orbitonasale laterale'	PATO:0000462	absent		
71	Foramen orbitonasale	1	represented by a medial indentation on the lacrimal and a dorsal indentation on the palatine	UBERON:3000189	'foramen orbitonasale laterale'	PATO:0000467	present		
71	Foramen orbitonasale	2	enclosed between the prefrontal, lacrimal and palatine (or prefrontal, maxilla and palatine)	UBERON:3000189	'foramen orbitonasale laterale'	PATO:0000467	present		
72	Calcaneum, Cuboid facet, notch on lateral margin	0	absent	BSPO:0000682 and (BFO:0000050 some UBERON:0018316)	'lateral margin' and (part_of some 'cuboid facet of calcaneum')	PATO:0000052 and (PHENOSCAPE:complement_of some PATO:0001495)	shape and (not some notched)		
72	Calcaneum, Cuboid facet, notch on lateral margin	1	present	BSPO:0000682 and (BFO:0000050 some UBERON:0018316)	'lateral margin' and (part_of some 'cuboid facet of calcaneum')	PATO:0001495	notched		
73	Coracoid, posterior emargination (E113)	0	absent	BSPO:0000072 and (BFO:0000050 some UBERON:0004743)	'posterior region' and (part_of some 'coracoid bone')	PATO:0000052 and (PHENOSCAPE:complement_of some PATO:0002234)	shape and (not some emarginate)		
73	Coracoid, posterior emargination (E113)	1	present	BSPO:0000072 and (BFO:0000050 some UBERON:0004743)	'posterior region' and (part_of some 'coracoid bone')	PATO:0002234	emarginate		
74	Ectopterygoid teeth	0	present	UBERON:2001632	'ectopterygoid tooth'	PATO:0000467	present		
74	Ectopterygoid teeth	1	absent	UBERON:2001632	'ectopterygoid tooth'	PATO:0000462	absent		
75	Parasphenoid wings	0	present, parasphenoid broad posteriorly	UBERONTEMP:7cc05fde-b247-4277-9fe9-be69f299ee72	'parasphenoid wing'	PATO:0000467	present		
75	Parasphenoid wings	1	absent, parasphenoid narrow posteriorly	UBERONTEMP:7cc05fde-b247-4277-9fe9-be69f299ee72	'parasphenoid wing'	PATO:0000462	absent		
76	Mouth length, including maxillary shank	0	reaching vertical through rostral margin of orbit	UBERON:0000165	mouth	PATO:0002464	'extends beyond'	UBERON:0016942	'rostral margin of orbit'
76	Mouth length, including maxillary shank	1	not reaching vertical through rostral margin of orbit	UBERON:0000165	mouth	PATO:0000140 and (PHENOSCAPE:complement_of some PATO:0002464)	position and (not some 'extends beyond')		
77	Prootic, entocarotid fossa (GNC30)	0	present as distinct fossa within the recessus vena jugularis	UBERON:0018318	'entocarotid fossa'	PATO:0000467	present		
77	Prootic, entocarotid fossa (GNC30)	1	reduced/absent	UBERON:0018318	'entocarotid fossa'	PATO:0000587	'decreased size'		
77	Prootic, entocarotid fossa (GNC30)	1	reduced/absent	UBERON:0018318	'entocarotid fossa'	PATO:0000462	absent		
78	M. sternohyoideus (AM03-92)	0	absent	UBERON:0001107	'sternohyoid muscle'	PATO:0000462	absent		
78	M. sternohyoideus (AM03-92)	1	present	UBERON:0001107	'sternohyoid muscle'	PATO:0000467	present		
79	MEB petrosal, pars canalicularis, incus contact, presence	0	absent	UBERON:0018347	'pars canalicularis of petrosal'	PATO:0001505	'separated from'	UBERON:0001688	incus
79	MEB petrosal, pars canalicularis, incus contact, presence	1	present	UBERON:0018347	'pars canalicularis of petrosal'	PATO:0001961	'in contact with'	UBERON:0001688	incus
80	Development - Trophoblast presence	0	absent	UBERON:0000088	trophoblast	PATO:0000462	absent		
80	Development - Trophoblast presence	1	present	UBERON:0000088	trophoblast	PATO:0000467	present		
81	Myology - M. extensor pollicis brevis insertion on second phalanx of digit I presence	0	absent	UBERON:0017618	'extensor pollicis brevis muscle'	PATO:0001505	'separated from'	UBERON:0004337	'distal phalanx of manual digit 1'
81	Myology - M. extensor pollicis brevis insertion on second phalanx of digit I presence	1	present	UBERON:0017618	'extensor pollicis brevis muscle'	PATO:0001667	'attached to'	UBERON:0004337	'distal phalanx of manual digit 1'
82	Supinator process	0	large, strongly angled relative to shaft, separated from it by groove	UBERON:4200037	'supinator process'	PATO:0000586	'increased size'		
82	Supinator process	0	large, strongly angled relative to shaft, separated from it by groove	UBERON:4200037	'supinator process'	PATO:0001505	'separated from'	UBERON:0000976	humerus
82	Supinator process	1	large, parallel to shaft, separated from it by groove	UBERON:4200037	'supinator process'	PATO:0000586	'increased size'		
82	Supinator process	1	large, parallel to shaft, separated from it by groove	UBERON:4200037	'supinator process'	PATO:0001505	'separated from'	UBERON:0000976	humerus
82	Supinator process	2	small, confluent with shaft	UBERON:4200037	'supinator process'	PATO:0000587	'decreased size'		
83	Sensory pores at corner of upper and lower lip	0	absent	UBERON:0018357 and (BFO:0000050 some UBERON:1000011)	'sensory pore' and (part_of some 'labial commissure')	PATO:0000462	absent		
83	Sensory pores at corner of upper and lower lip	1	present	UBERON:0018357 and (BFO:0000050 some UBERON:1000011)	'sensory pore' and (part_of some 'labial commissure')	PATO:0000467	present		
84	Nasolacrimal duct	0	present	UBERON:0002392	'nasolacrimal duct'	PATO:0000467	present		
84	Nasolacrimal duct	1	absent	UBERON:0002392	'nasolacrimal duct'	PATO:0000462	absent		
85	Midbody spot	0	present below upper lateral line	UBERON:0018340	'midbody melanophore spot'	PATO:0001196	'ventral to'	UBERON:0018369	'upper lateral line'
85	Midbody spot	2	absent	UBERON:0018340	'midbody melanophore spot'	PATO:0000462	absent		
85	Midbody spot	1	present above or straddling lateral line	UBERON:0018340	'midbody melanophore spot'	PATO:0001233	'dorsal to'	UBERON:0018369	'upper lateral line'
86	Metapterygium connects with distinct series of distal radials articulating proximodistally to form a short or long axis	0	absent	UBERON:4400000	metapterygium	PATO:0000141 and (PHENOSCAPE:complement_of some PATO:0002278)	structure and (not some 'articulated with')	UBERON:2001588	'pectoral fin distal radial'
86	Metapterygium connects with distinct series of distal radials articulating proximodistally to form a short or long axis	1	present	UBERON:4400000	metapterygium	PATO:0002278	'articulated with'	UBERON:2001588	'pectoral fin distal radial'
87	Internal carotid foramina	0	present	UBERON:4300142	'internal carotid foramen'	PATO:0000467	present		
87	Internal carotid foramina	1	absent	UBERON:4300142	'internal carotid foramen'	PATO:0000462	absent		
88	Neurology, dorsal leg muscles (E143)	0	peroneal nerve present	UBERON:0001324	'common fibular nerve'	PATO:0000467	present		
88	Neurology, dorsal leg muscles (E143)	1	peroneal nerve absent, interosseus innervation	UBERON:0001324	'common fibular nerve'	PATO:0000462	absent		
89	Quadrate condyle	0	absent	UBERON:0018353	'quadrate condyle'	PATO:0000462	absent		
89	Quadrate condyle	1	present	UBERON:0018353	'quadrate condyle'	PATO:0000467	present		
90	Frontals, contact the maxilla anteriorly (E4sc)	0	absent	UBERON:0000209	'tetrapod frontal bone'	PATO:0001505	'separated from'	UBERON:0002397	maxilla
90	Frontals, contact the maxilla anteriorly (E4sc)	1	present	UBERON:0000209	'tetrapod frontal bone'	PATO:0001961	'in contact with'	UBERON:0002397	maxilla
91	Palatine and pterygoid:	0	separate elements	UBERON:0001682	'palatine bone'	PATO:0001505	'separated from'	UBERON:0010389	'pterygoid bone'
91	Palatine and pterygoid:	1	fused	UBERON:0001682	'palatine bone'	PATO:0000642	'fused with'	UBERON:0010389	'pterygoid bone'
92	Cervical ribs	0	straight and extending posterolaterally, without anterior process	UBERON:0018144	'cervical rib'	PATO:0002180	straight		
92	Cervical ribs	1	plowshare-shaped, with rib shafts parallel to centra	UBERON:0018144	'cervical rib'	PATO:0000052 and (PHENOSCAPE:complement_of some PATO:0002180)	shape and (not some straight)		
93	Posterior tectum	0	absent	UBERONTEMP:69d443e4-368e-4754-8ca1-a2e702f2ac97	'posterior tectum'	PATO:0000462	absent		
93	Posterior tectum	1	present	UBERONTEMP:69d443e4-368e-4754-8ca1-a2e702f2ac97	'posterior tectum'	PATO:0000467	present		
94	Manual intermedium size relative to centrale	0	larger	UBERON:3010069	'intermedium (fore)'	PATO:0000586	'increased size'	UBERON:3010060	'centrale (fore)'
94	Manual intermedium size relative to centrale	1	smaller	UBERON:3010069	'intermedium (fore)'	PATO:0000587	'decreased size'	UBERON:3010060	'centrale (fore)'
94	Manual intermedium size relative to centrale	2	intermedium lost	UBERON:3010069	'intermedium (fore)'	PATO:0000462	absent		
95	p1 hypoconid presence on Lp1	0	absent	UBERON:0018279 and (BFO:0000050 some UBERON:0018284)	hypoconid and (part_of some 'lower premolar 1')	PATO:0000462	absent		
95	p1 hypoconid presence on Lp1	1	present	UBERON:0018279 and (BFO:0000050 some UBERON:0018284)	hypoconid and (part_of some 'lower premolar 1')	PATO:0000467	present		
96	Rictal bristles:	0	absent	UBERON:0018355	'rictal bristle'	PATO:0000462	absent		
96	Rictal bristles:	1	present	UBERON:0018355	'rictal bristle'	PATO:0000467	present		
97	Paired fin radials barely extend beyond level of body wall	0	absent	UBERON:1500006	'paired fin radial'	PATO:0000140 and (PHENOSCAPE:complement_of some PATO:0002464)	position and (not some 'extends beyond')	UBERON:0000309	'body wall'
97	Paired fin radials barely extend beyond level of body wall	1	present	UBERON:1500006	'paired fin radial'	PATO:0002464	'extends beyond'	UBERON:0000309	'body wall'
98	Caudal fin spot position	0	dorsal to lateral line	UBERON:0018308	'caudal melanophore spot'	PATO:0001233	'dorsal to'	UBERON:0010202	'lateral line'
98	Caudal fin spot position	2	vertical stripe across tail	UBERON:0018308	'caudal melanophore spot'	PATO:0000052	shape		
98	Caudal fin spot position	1	straddling lateral line	UBERON:0018308	'caudal melanophore spot'	PATO:0001590	'overlap with'	UBERON:0010202	'lateral line'
99	MEB entotympanic, rostral element, presence	0	absent	UBERON:0018356	'rostral entotympanic element'	PATO:0000462	absent		
99	MEB entotympanic, rostral element, presence	1	present	UBERON:0018356	'rostral entotympanic element'	PATO:0000467	present		
100	Anterior part of dentary	0	with teeth	BSPO:0000071 and (BFO:0000050 some UBERON:0004742)	'anterior region' and (part_of some dentary)	PATO:0000141 and (PHENOSCAPE:complement_of some PATOTEMP:7955e78d-e692-4c12-ae63-0f2ed12465b4)	structure and (not some edentulous)		
100	Anterior part of dentary	1	edentulous	BSPO:0000071 and (BFO:0000050 some UBERON:0004742)	'anterior region' and (part_of some dentary)	PATOTEMP:7955e78d-e692-4c12-ae63-0f2ed12465b4	edentulous		
101	Dibasal pectoral fin endoskeleton	0	absent	UBERON:0010710	'pectoral fin skeleton'	PATO:0000141 and (PHENOSCAPE:complement_of some PATO:0002533)	structure and (not some bipartite)		
101	Dibasal pectoral fin endoskeleton	1	present	UBERON:0010710	'pectoral fin skeleton'	PATO:0002533	bipartite		
102	Scapula, size relative to the coracoid ()	0	subequal to, or larger than	UBERON:0006849	scapula	PATO:0000586	'increased size'	UBERON:0004743	'coracoid bone'
102	Scapula, size relative to the coracoid ()	1	smaller than	UBERON:0006849	scapula	PATO:0000587	'decreased size'	UBERON:0004743	'coracoid bone'
102	Scapula, size relative to the coracoid ()	2	scapula and coracoid absent	UBERON:0006849	scapula	PATO:0000462	absent		
102	Scapula, size relative to the coracoid ()	2	scapula and coracoid absent	UBERON:0004743	'coracoid bone'	PATO:0000462	absent		
103	Glossopharyngeal nerve exits through metotic fissure	0	absent	UBERON:0001649	'glossopharyngeal nerve'	PATO:0000140 and (PHENOSCAPE:complement_of some PATOTEMP:93532faa-3257-4395-8d05-3ad8a817c343)	position and (not some 'passes through')	UBERON:0018339	'metotic fissure'
103	Glossopharyngeal nerve exits through metotic fissure	1	present	UBERON:0001649	'glossopharyngeal nerve'	PATOTEMP:93532faa-3257-4395-8d05-3ad8a817c343	'passes through'	UBERON:0018339	'metotic fissure'
104	Retroarticular process	0	absent or small and narrow	UBERON:3000543	'retroarticular process'	PATO:0000462	absent		
104	Retroarticular process	0	absent or small and narrow	UBERON:3000543	'retroarticular process'	PATO:0000587	'decreased size'		
104	Retroarticular process	1	transversely broad, dorsally concave	UBERON:3000543	'retroarticular process'	PATO:0000600	'increased width'		
104	Retroarticular process	1	transversely broad, dorsally concave	BSPO:0000079 and (BFO:0000050 some UBERON:3000543)	'dorsal region' and (part_of some 'retroarticular process')	PATO:0001857	concave		
105	Humerus, proximal end, posterior prominence of ventral tubercle distinctly greater than that of head of the humerus:	0	no	UBERONTEMP:546f6e9d-06ae-4fc7-9e4c-1a87dfafb737	'posterior prominence of ventral tubercle of humerus'	PATO:0000117 and (PHENOSCAPE:complement_of some PATO:0000586)	size and (not some 'increased size')	UBERON:0006801	'proximal head of humerus'
105	Humerus, proximal end, posterior prominence of ventral tubercle distinctly greater than that of head of the humerus:	1	yes	UBERONTEMP:546f6e9d-06ae-4fc7-9e4c-1a87dfafb737	'posterior prominence of ventral tubercle of humerus'	PATO:0000586	'increased size'	UBERON:0006801	'proximal head of humerus'
106	Sternum, spina externa forming a ridge that extends dorsoventrally over entire sternum rostrum:	0	no	UBERON:0018358	'spina externa'	PATO:0000140 and (PHENOSCAPE:complement_of some PATO:0002463)	position and (not some 'extends to')	UBERONTEMP:c378c3db-458f-4b43-a3cb-813d1a2ea85b	'sternum rostrum'
106	Sternum, spina externa forming a ridge that extends dorsoventrally over entire sternum rostrum:	1	yes	UBERON:0018358	'spina externa'	PATO:0002463	'extends to'	UBERONTEMP:c378c3db-458f-4b43-a3cb-813d1a2ea85b	'sternum rostrum'
107	Shape of pharyngeal apophysis (basioccipital)	0	forked anteriorly	UBERON:0018349	'pharyngeal apophysis'	PATO:0001784	bifurcated		
107	Shape of pharyngeal apophysis (basioccipital)	1	rounded	UBERON:0018349	'pharyngeal apophysis'	PATO:0002397	subcircular		
108	Humerus, proximal portion, distal end of bicipital surface:	0	indistinct and continuous with the shaft	BSPO:0000078 and (BFO:0000050 some UBERON:0018305)	'distal region' and (part_of some 'bicipital surface')	PATO:0005011	'continuous with'	UBERON:0004652	'humerus diaphysis'
108	Humerus, proximal portion, distal end of bicipital surface:	1	distinct and extends ventral to the shaft	BSPO:0000078 and (BFO:0000050 some UBERON:0018305)	'distal region' and (part_of some 'bicipital surface')	PATO:0000141 and (PHENOSCAPE:complement_of some PATO:0005011)	structure and (not some 'continuous with')	UBERON:0004652	'humerus diaphysis'
109	Labial cartilages	0	absent	UBERON:0018333	'labial cartilage'	PATO:0000462	absent		
109	Labial cartilages	1	present	UBERON:0018333	'labial cartilage'	PATO:0000467	present		
110	Hemipenis, horns (Branch, 1982)	0	absent	UBERON:0017294	'horn of hemipenis'	PATO:0000462	absent		
110	Hemipenis, horns (Branch, 1982)	1	present, simple	UBERON:0017294	'horn of hemipenis'	PATO:0005021	unicuspidate		
110	Hemipenis, horns (Branch, 1982)	2	present, multi-cusped	UBERON:0017294	'horn of hemipenis'	PATO:0002257	multicuspidate		
111	Palatines:	0	remain separate anterior to the internal choana	UBERON:0001682 and (BSPO:0000121 some UBERON:0000468)	'palatine bone' and (in_right_side_of some 'multi-cellular organism')	PATO:0001505	'separated from'	UBERON:0001682 and (BSPO:0000120 some UBERON:0000468)	'palatine bone' and (in_left_side_of some 'multi-cellular organism')
111	Palatines:	1	fused anterior to the internal choana	UBERON:0001682 and (BSPO:0000121 some UBERON:0000468)	'palatine bone' and (in_right_side_of some 'multi-cellular organism')	PATO:0000642	'fused with'	UBERON:0001682 and (BSPO:0000120 some UBERON:0000468)	'palatine bone' and (in_left_side_of some 'multi-cellular organism')
112	Cheek scale rows	0	scales of similar size, symmetrical rows	UBERON:0018313	'cheek scale row'	PATO:0000632	symmetrical		
112	Cheek scale rows	1	scales vary in size, uneven rows	UBERON:0018313	'cheek scale row'	PATO:0000616	asymmetrical		
113	dP5 posthypocrista and postcingulum continuity on UdP5	0	continuous	UBERON:0018275	'posthypocrista of deciduous premolar 5'	PATO:0001961	'in contact with'	UBERON:0018274	'postcingulum of deciduous premolar 5'
113	dP5 posthypocrista and postcingulum continuity on UdP5	1	not continuous	UBERON:0018275	'posthypocrista of deciduous premolar 5'	PATO:0001505	'separated from'	UBERON:0018274	'postcingulum of deciduous premolar 5'
114	Posterior wall of nasal capsule	0	complete	UBERONTEMP:aa4c27e3-2202-4667-be4f-0db3ba1af6f7	'posterior wall of nasal capsule'	PATOTEMP:251eb770-5822-400b-9c99-b3e238edd6d1	complete		
114	Posterior wall of nasal capsule	1	incomplete	UBERONTEMP:aa4c27e3-2202-4667-be4f-0db3ba1af6f7	'posterior wall of nasal capsule'	PATO:0005013	'incomplete structure'		
115	Braincase, occipital condyle (Egek9)	0	single unit made of basioccipital and exoccipitals; ovoid or subovoid	UBERON:0006811	'occipital condyle'	PATO:0002537	subovoid		
115	Braincase, occipital condyle (Egek9)	1	bipartate, constructed of exoccipitals	UBERON:0006811	'occipital condyle'	PATO:0002533	bipartite		
115	Braincase, occipital condyle (Egek9)	2	single unit made of basioccipital and exoccipitals; U-shaped	UBERON:0006811	'occipital condyle'	PATO:0001879	U-shaped		
115	Braincase, occipital condyle (Egek9)	3	formed only by the basioccipital	UBERON:0006811	'occipital condyle'	PATO:0000467	present		
116	Opisthotic/cheek contact	0	not in contact	UBERON:0010910	opisthotic	PATO:0001505	'separated from'	UBERON:0001567	cheek
116	Opisthotic/cheek contact	1	in contact and tightly sutured	UBERON:0010910	opisthotic	PATO:0001961	'in contact with'	UBERON:0001567	cheek
117	Number of centralia in manus or pes:	0	more than one central element	UBERON:0012131	centrale	PATO:0000470	'increased amount'		
117	Number of centralia in manus or pes:	1	one central element	UBERON:0012131	centrale	PATO:0001997	'decreased amount'		
118	Prismatic cartilage	0	absent	UBERON:0018352	'prismatic cartilage'	PATO:0000462	absent		
118	Prismatic cartilage	1	present	UBERON:0018352	'prismatic cartilage'	PATO:0000467	present		
119	Fused anterior vertebral arches (synarcual) at anchorage of dorsal spine	0	absent	UBERON:4200129	'synarcual region'	PATO:0000462	absent		
119	Fused anterior vertebral arches (synarcual) at anchorage of dorsal spine	1	present	UBERON:4200129	'synarcual region'	PATO:0000467	present		
120	Symphysial extension of alveolar process of premaxilla	0	present	UBERONTEMP:8609c420-d25a-4fff-bdba-f5f7706530c6 and (BFO:0000050 some UBERON:0034898)	'symphysial extension' and (part_of some 'alveolar ridge of premaxilla')	PATO:0000467	present		
120	Symphysial extension of alveolar process of premaxilla	1	absent	UBERONTEMP:8609c420-d25a-4fff-bdba-f5f7706530c6 and (BFO:0000050 some UBERON:0034898)	'symphysial extension' and (part_of some 'alveolar ridge of premaxilla')	PATO:0000462	absent		
121	Tibiotarsus, distal end, supratendinal bridge:	0	ossified	UBERON:0018366	'supratendinal bridge'	PATO:0001448	ossified		
