Character	Character Label	State Symbol	State Label	Entity ID	Entity Label	Quality ID	Quality Label	Related Entity ID	Related Entity Label
44	Axial radials articulate with pre-and post-axial radials	0	absent	UBERONTEMP:8c5bfe06-2d2f-4fb0-a007-d95f0c9d6ff0 and (RO:0002170 some UBERONTEMP:1464c6a6-3dfd-4012-a7f9-2345d6c35a4d)	'axial radial' and (connected_to some 'pre-axial radial')	PATO:0000462	absent		
44	Axial radials articulate with pre-and post-axial radials	0	absent	UBERONTEMP:8c5bfe06-2d2f-4fb0-a007-d95f0c9d6ff0 and (RO:0002170 some UBERONTEMP:f8e06136-ea33-4350-86f8-ae94bee54e43)	'axial radial' and (connected_to some 'post-axial radial')	PATO:0000462	absent		
44	Axial radials articulate with pre-and post-axial radials	1	present	UBERONTEMP:8c5bfe06-2d2f-4fb0-a007-d95f0c9d6ff0 and (RO:0002170 some UBERONTEMP:1464c6a6-3dfd-4012-a7f9-2345d6c35a4d)	'axial radial' and (connected_to some 'pre-axial radial')	PATO:0000467	present		
44	Axial radials articulate with pre-and post-axial radials	1	present	UBERONTEMP:8c5bfe06-2d2f-4fb0-a007-d95f0c9d6ff0 and (RO:0002170 some UBERONTEMP:f8e06136-ea33-4350-86f8-ae94bee54e43)	'axial radial' and (connected_to some 'post-axial radial')	PATO:0000467	present		
45	Claspers with 'toothed' plate	0	absent	UBERON:0010516	clasper	PATO:0001925 and (PHENOSCAPE:complement_of some PATO:0001205)	'surface feature shape' and (not some dentated)		
45	Claspers with 'toothed' plate	1	present	UBERON:0010516	clasper	PATO:0001205	dentated		
46	Central figure and surrounding segments on dorsal osteoderms	0	absent	UBERONTEMP:56dad3b4-46b2-4823-a7b2-88a10ef98ae3	'central figure'	PATO:0000462	absent		
46	Central figure and surrounding segments on dorsal osteoderms	1	present	UBERONTEMP:56dad3b4-46b2-4823-a7b2-88a10ef98ae3	'central figure'	PATO:0000467	present		
47	Retroarticular process composition	0	composed of articular only	UBERON:3000543 and (BFO:0000050 some (UBERON:0011636 or UBERON:0011079 or UBERON:0011637))	'retroarticular process' and (part_of some ('surangular bone' or 'angular bone' or 'prearticular bone'))	PATO:0000462	absent		
47	Retroarticular process composition	1	composed of several bones (three of: surangular, articular, angular, prearticular)	UBERON:3000543 and (BFO:0000050 some (UBERON:0011636 or UBERON:0011079 or UBERON:0011637))	'retroarticular process' and (part_of some ('surangular bone' or 'angular bone' or 'prearticular bone'))	PATO:0000467	present		
48	Ectethmoid:	0	no anterior or lateral expansion	BSPO:0000071 and (BFO:0000050 some UBERON:0010889)	'anterior region' and (part_of some ectethmoid)	PATO:0000117 and (PHENOSCAPE:complement_of some PATO:0000586)	size and (not some 'increased size')		
48	Ectethmoid:	0	no anterior or lateral expansion	BSPO:0000082 and (BFO:0000050 some UBERON:0010889)	'lateral region' and (part_of some ectethmoid)	PATO:0000117 and (PHENOSCAPE:complement_of some PATO:0000586)	size and (not some 'increased size')		
48	Ectethmoid:	1	greatly expanded anteriorly, plate-like, with dorsal margin largely fused with frontals	BSPO:0000071 and (BFO:0000050 some UBERON:0010889)	'anterior region' and (part_of some ectethmoid)	PATO:0000586	'increased size'		
48	Ectethmoid:	1	greatly expanded anteriorly, plate-like, with dorsal margin largely fused with frontals	UBERON:0010889	ectethmoid	PATO:0002253	platelike		
48	Ectethmoid:	1	greatly expanded anteriorly, plate-like, with dorsal margin largely fused with frontals	BSPO:0000679 and (BFO:0000050 some UBERON:0010889)	'dorsal margin' and (part_of some ectethmoid)	PATO:0000642	'fused with'	UBERON:0000209	'tetrapod frontal bone'
48	Ectethmoid:	2	greatly expanded anterolaterally, inflated, with dorsal margin largely fused with frontals	BSPO:0000071 and (BFO:0000050 some UBERON:0010889)	'anterior region' and (part_of some ectethmoid)	PATO:0000586	'increased size'		
48	Ectethmoid:	2	greatly expanded anterolaterally, inflated, with dorsal margin largely fused with frontals	BSPO:0000082 and (BFO:0000050 some UBERON:0010889)	'lateral region' and (part_of some ectethmoid)	PATO:0000586	'increased size'		
48	Ectethmoid:	2	greatly expanded anterolaterally, inflated, with dorsal margin largely fused with frontals	UBERON:0010889	ectethmoid	PATO:0002376	inflated		
48	Ectethmoid:	2	greatly expanded anterolaterally, inflated, with dorsal margin largely fused with frontals	BSPO:0000679 and (BFO:0000050 some UBERON:0010889)	'dorsal margin' and (part_of some ectethmoid)	PATO:0000642	'fused with'	UBERON:0000209	'tetrapod frontal bone'
49	Ventral lobe of tail supported by hypochordal radials extending beyond level of body wall	0	absent	UBERON:0018324	'hypochordal radial'	PATO:0000140 and (PHENOSCAPE:complement_of some PATO:0002464)	position and (not some 'extends beyond')	UBERON:0000309	'body wall'
49	Ventral lobe of tail supported by hypochordal radials extending beyond level of body wall	1	present	UBERON:0018324	'hypochordal radial'	PATO:0002464	'extends beyond'	UBERON:0000309	'body wall'
50	p1 presence of tooth replacement at Lp1 position	0	absent	UBERON:0018296 and (BFO:0000050 some UBERON:0018284)	'replacement tooth' and (part_of some 'lower premolar 1')	PATO:0000462	absent		
50	p1 presence of tooth replacement at Lp1 position	1	presence	UBERON:0018296 and (BFO:0000050 some UBERON:0018284)	'replacement tooth' and (part_of some 'lower premolar 1')	PATO:0000467	present		
51	Parietal, supratemporal processes length from the level of the parietal notch compared to the parietal anterior to that point (G30)	0	greater than 1/2	UBERON:0018365	'supratemporal process'	PATO:0000573	'increased length'		
51	Parietal, supratemporal processes length from the level of the parietal notch compared to the parietal anterior to that point (G30)	1	less than 1/2	UBERON:0018365	'supratemporal process'	PATO:0000574	'decreased length'		
51	Parietal, supratemporal processes length from the level of the parietal notch compared to the parietal anterior to that point (G30)	2	absent	UBERON:0018365	'supratemporal process'	PATO:0000462	absent		
52	Osteoderms, ventral surface of the body (E126)	0	absent	UBERONTEMP:e721be0d-84cc-4420-be39-a96b9f84becc and (BFO:0000050 some (BSPO:0000084 and (BFO:0000050 some UBERON:0000309)))	osteoderm and (part_of some ('ventral region' and (part_of some 'body wall')))	PATO:0000462	absent		
52	Osteoderms, ventral surface of the body (E126)	1	present	UBERONTEMP:e721be0d-84cc-4420-be39-a96b9f84becc and (BFO:0000050 some (BSPO:0000084 and (BFO:0000050 some UBERON:0000309)))	osteoderm and (part_of some ('ventral region' and (part_of some 'body wall')))	PATO:0000467	present		
53	BRC parietal, parietal foramina, number	0	one or two foramina	UBERON:0013685 and (BFO:0000050 some UBERON:0000210)	'foramen of skull' and (part_of some 'tetrapod parietal bone')	PATO:0000070 and (PHENOSCAPE:complement_of some PATO:0002118)	amount and (not some multiple)		
53	BRC parietal, parietal foramina, number	1	numerous foramina	UBERON:0013685 and (BFO:0000050 some UBERON:0000210)	'foramen of skull' and (part_of some 'tetrapod parietal bone')	PATO:0002118	multiple		
54	Lateral line passes through scales	0	absent	UBERON:0010202	'lateral line'	PATO:0000140 and (PHENOSCAPE:complement_of some PATOTEMP:93532faa-3257-4395-8d05-3ad8a817c343)	position and (not some 'passes through')	UBERON:0002542	scale
54	Lateral line passes through scales	1	present	UBERON:0010202	'lateral line'	PATOTEMP:93532faa-3257-4395-8d05-3ad8a817c343	'passes through'	UBERON:0002542	scale
55	Coracoid foramen	0	enclosed by coracoid only	UBERON:2001737	'coracoid foramen'	PATO:0000467	present		
55	Coracoid foramen	0	enclosed by coracoid only	UBERON:2001737 and (BFO:0000050 some UBERON:0006849)	'coracoid foramen' and (part_of some scapula)	PATO:0000462	absent		
55	Coracoid foramen	1	enclosed by scapula and coracoid	UBERON:2001737	'coracoid foramen'	PATO:0000467	present		
55	Coracoid foramen	1	enclosed by scapula and coracoid	UBERON:2001737 and (BFO:0000050 some UBERON:0006849)	'coracoid foramen' and (part_of some scapula)	PATO:0000467	present		
55	Coracoid foramen	2	absent	UBERON:2001737	'coracoid foramen'	PATO:0000462	absent		
56	Prefrontal	0	present	UBERON:0010750	'prefrontal bone'	PATO:0000467	present		
56	Prefrontal	1	absent	UBERON:0010750	'prefrontal bone'	PATO:0000462	absent		
57	Posterior extension of orbit	0	absent - orbit is nearly circular	UBERON:0001697	'orbit of skull'	PATO:0002397	subcircular		
57	Posterior extension of orbit	1	present - orbit has elongated oval shape	UBERON:0001697	'orbit of skull'	PATO:0001154	elongated		
58	Four facetted articulation of exoccipital and atlas	0	absent	UBERONTEMP:3a1a30ab-0e76-41f1-b5f9-46083dfd62e2	'four facetted articulation of exoccipital and atlas'	PATO:0000462	absent		
58	Four facetted articulation of exoccipital and atlas	1	present	UBERONTEMP:3a1a30ab-0e76-41f1-b5f9-46083dfd62e2	'four facetted articulation of exoccipital and atlas'	PATO:0000467	present		
59	Relative lengths of manual digit III and digit IV	0	IV longer	UBERON:0003624	'manual digit 4'	PATO:0000122 and (PATO:0002305 some (PATO:0000122 and (BFO:0000052 some UBERON:0003623)))	length and (increased_in_magnitude_relative_to some (length and (inheres_in some 'manual digit 3')))		
59	Relative lengths of manual digit III and digit IV	1	III longer	UBERON:0003623	'manual digit 3'	PATO:0000122 and (PATO:0002305 some (PATO:0000122 and (BFO:0000052 some UBERON:0003624)))	length and (increased_in_magnitude_relative_to some (length and (inheres_in some 'manual digit 4')))		
60	Overall body depth	0	slender or intermediate, <50% of SL	UBERON:0000468	'multicellular organism'	PATO:0002212	slender		
60	Overall body depth	1	deep bodied, depth of body greatest near midline and over 50% of SL	UBERON:0000468	'multicellular organism'	PATOTEMP:4c9173de-0026-45c4-ae15-94c5f7be4ca5	'deep bodied'		
61	Angular (RZ132)	0	present	UBERON:0011079	'angular bone'	PATO:0000467	present		
61	Angular (RZ132)	1	absent	UBERON:0011079	'angular bone'	PATO:0000462	absent		
62	Glossopharyngeal nerve foramen exits dorsally, posterior to otic capsule	0	absent	UBERON:4300132 and (BFO:0000050 some (BSPO:0000079 and (BFO:0000050 some (BSPO:0000072 and (BFO:0000050 some UBERON:0004637)))))	'glossopharyngeal nerve foramen' and (part_of some ('dorsal region' and (part_of some ('posterior region' and (part_of some 'otic capsule')))))	PATO:0000462	absent		
62	Glossopharyngeal nerve foramen exits dorsally, posterior to otic capsule	1	present	UBERON:4300132 and (BFO:0000050 some (BSPO:0000079 and (BFO:0000050 some (BSPO:0000072 and (BFO:0000050 some UBERON:0004637)))))	'glossopharyngeal nerve foramen' and (part_of some ('dorsal region' and (part_of some ('posterior region' and (part_of some 'otic capsule')))))	PATO:0000467	present		
63	Acetabular buttress	0	small	UBERONTEMP:cb7c3969-f86b-406f-91c8-55edd9cc9afa	'acetabular buttress'	PATO:0000587	'decreased size'		
63	Acetabular buttress	1	large, overhanging acetabulum	UBERONTEMP:cb7c3969-f86b-406f-91c8-55edd9cc9afa	'acetabular buttress'	PATO:0000586	'increased size'		
63	Acetabular buttress	1	large, overhanging acetabulum	UBERONTEMP:cb7c3969-f86b-406f-91c8-55edd9cc9afa	'acetabular buttress'	PATOTEMP:4f64ba78-f8f2-49ac-a6e4-a7a45344b603	overhanging		
64	Peaked caudal keel (heightened relative to dorsal keels)	0	absent (keels equal)	UBERONTEMP:2ce13942-7494-4362-88e4-998b6b265619	'caudal keel'	PATO:0000119 and (PATO:0002306 some (PATO:0000119 and (BFO:0000052 some UBERONTEMP:b6073a7c-f7d2-4395-87df-aee1b129357b)))	height and (similar_in_magnitude_relative_to some (height and (inheres_in some 'dorsal keel')))		
64	Peaked caudal keel (heightened relative to dorsal keels)	1	present	UBERONTEMP:2ce13942-7494-4362-88e4-998b6b265619	'caudal keel'	PATO:0000119 and (PATO:0002305 some (PATO:0000119 and (BFO:0000052 some UBERONTEMP:b6073a7c-f7d2-4395-87df-aee1b129357b)))	height and (increased_in_magnitude_relative_to some (height and (inheres_in some 'dorsal keel')))		
65	Origin of subclavian arteries	0	subclavian arteries displaced  cranially to originate from right or left third or fourth aortic arches	UBERON:0001533 and (RO:0002170 some (UBERON:0003120 or UBERON:0003121))	'subclavian artery' and (connected_to some ('aortic arch 3' or 'aortic arch 4'))	PATO:0000467	present		
65	Origin of subclavian arteries	1	subclavian arteries originate far anteriorly, near carotids	UBERON:0001533 and (RO:0002220 some UBERON:0001530)	'subclavian artery' and (adjacent_to some 'common carotid artery plus branches')	PATO:0000467	present		
65	Origin of subclavian arteries	2	subclavian arteries originate anterior to separation of internal and external carotids	UBERON:0001533 and (BSPO:0000096 some UBERON:0001532) and (BSPO:0000096 some UBERON:0001070)	'subclavian artery' and (anterior_to some 'internal carotid artery') and (anterior_to some 'external carotid artery')	PATO:0000467	present		
65	Origin of subclavian arteries	3							
66	Third cervical vertebra, osseous bridge from transverse process to the postzygapophysis:	0	absent	UBERON:0001077 and (BFO:0000050 some UBERONTEMP:aeb6ac70-fd18-403d-a0b9-dd03942c7812)	'transverse process of vertebra' and (part_of some 'cervical vertebra 3')	PATO:0001505	'separated from'	UBERON:0001080 and (BFO:0000050 some UBERONTEMP:aeb6ac70-fd18-403d-a0b9-dd03942c7812)	postzygapophysis and (part_of some 'cervical vertebra 3')
66	Third cervical vertebra, osseous bridge from transverse process to the postzygapophysis:	1	present	UBERON:0001077 and (BFO:0000050 some UBERONTEMP:aeb6ac70-fd18-403d-a0b9-dd03942c7812)	'transverse process of vertebra' and (part_of some 'cervical vertebra 3')	PATO:0005011	'continuous with'	UBERON:0001080 and (BFO:0000050 some UBERONTEMP:aeb6ac70-fd18-403d-a0b9-dd03942c7812)	postzygapophysis and (part_of some 'cervical vertebra 3')
67	Premaxilla, fusion into single element (LC00-1)	0	absent, paired premaxillae	UBERON:0002244	premaxilla	PATOTEMP:90107b2b-e954-4469-8e9f-f19a5c6eb557	paired		
67	Premaxilla, fusion into single element (LC00-1)	1	present	UBERON:0002244	premaxilla	PATOTEMP:499c1f37-c1fe-456a-86be-ce5f94a44782	single		
68	Hyoid articular area on posterolateral angle of otic capsule	0	absent	UBERON:0018323 and (BFO:0000050 some (BSPO:0000082 and (BFO:0000050 some (BSPO:0000072 and (BFO:0000050 some UBERON:0004637)))))	'hyoid articular area' and (part_of some ('lateral region' and (part_of some ('posterior region' and (part_of some 'otic capsule')))))	PATO:0000462	absent		
68	Hyoid articular area on posterolateral angle of otic capsule	1	present	UBERON:0018323 and (BFO:0000050 some (BSPO:0000082 and (BFO:0000050 some (BSPO:0000072 and (BFO:0000050 some UBERON:0004637)))))	'hyoid articular area' and (part_of some ('lateral region' and (part_of some ('posterior region' and (part_of some 'otic capsule')))))	PATO:0000467	present		
69	Broad suborbital shelf	0	absent	UBERON:0018361	'suborbital shelf'	PATO:0000052 and (PHENOSCAPE:complement_of some PATO:0002359)	shape and (not some broad)		
69	Broad suborbital shelf	1	present	UBERON:0018361	'suborbital shelf'	PATO:0002359	broad		
70	Palatine, secondary palate formed around choanal groove (E43)	0	absent	UBERON:0001716 and (BFO:0000050 some UBERON:0001682)	'secondary palate' and (part_of some 'palatine bone')	PATO:0000462	absent		
70	Palatine, secondary palate formed around choanal groove (E43)	1	present, ventromedial fold partly hide the choanal groove	UBERON:0001716 and (BFO:0000050 some UBERON:0001682)	'secondary palate' and (part_of some 'palatine bone')	PATO:0000587	'decreased size'		
70	Palatine, secondary palate formed around choanal groove (E43)	2	present, ventromedial processes hide most or all of the dorsomedial processes	UBERON:0001716 and (BFO:0000050 some UBERON:0001682)	'secondary palate' and (part_of some 'palatine bone')	PATO:0000586	'increased size'		
70	Palatine, secondary palate formed around choanal groove (E43)	3	contact at midline	UBERON:0001716 and (BFO:0000050 some UBERON:0001682)	'secondary palate' and (part_of some 'palatine bone')	PATO:0000586	'increased size'		
70	Palatine, secondary palate formed around choanal groove (E43)	3	contact at midline	BSPO:0000067 and (BFO:0000050 some UBERON:0001682)	'medial side' and (part_of some 'palatine bone')	PATO:0001961	'in contact with'	BSPO:0000067 and (BFO:0000050 some UBERON:0001682)	'medial side' and (part_of some 'palatine bone')
71	Foramen orbitonasale	0	absent	UBERON:3000344	'orbitonasal foramen'	PATO:0000462	absent		
71	Foramen orbitonasale	1	represented by a medial indentation on the lacrimal and a dorsal indentation on the palatine	UBERON:3000344	'orbitonasal foramen'	PATO:0000462	absent		
71	Foramen orbitonasale	1	represented by a medial indentation on the lacrimal and a dorsal indentation on the palatine	BSPO:0000083 and (BFO:0000050 some UBERON:0001680)	'medial region' and (part_of some 'lacrimal bone')	PATO:0001857	concave		
71	Foramen orbitonasale	1	represented by a medial indentation on the lacrimal and a dorsal indentation on the palatine	BSPO:0000079 and (BFO:0000050 some UBERON:0001682)	'dorsal region' and (part_of some 'palatine bone')	PATO:0001857	concave		
71	Foramen orbitonasale	2	enclosed between the prefrontal, lacrimal and palatine (or prefrontal, maxilla and palatine)	UBERON:3000344	'orbitonasal foramen'	PATO:0000467	present		
72	Calcaneum, Cuboid facet, notch on lateral margin	0	absent	BSPO:0000682 and (BFO:0000050 some UBERON:0018316)	'lateral margin' and (part_of some 'cuboid facet of calcaneum')	PATO:0000052 and (PHENOSCAPE:complement_of some PATO:0001495)	shape and (not some notched)		
72	Calcaneum, Cuboid facet, notch on lateral margin	1	present	BSPO:0000682 and (BFO:0000050 some UBERON:0018316)	'lateral margin' and (part_of some 'cuboid facet of calcaneum')	PATO:0001495	notched		
73	Coracoid, posterior emargination (E113)	0	absent	BSPO:0000072 and (BFO:0000050 some UBERON:0004743)	'posterior region' and (part_of some 'coracoid bone')	PATO:0000052 and (PHENOSCAPE:complement_of some PATO:0001495)	shape and (not some notched)		
73	Coracoid, posterior emargination (E113)	1	present	BSPO:0000072 and (BFO:0000050 some UBERON:0004743)	'posterior region' and (part_of some 'coracoid bone')	PATO:0001495	notched		
74	Ectopterygoid teeth	0	present	UBERON:0001091 and (RO:0002371 some UBERON:0011634)	'calcareous tooth' and (attaches_to some 'ectopterygoid bone')	PATO:0000467	present		
74	Ectopterygoid teeth	1	absent	UBERON:0001091 and (RO:0002371 some UBERON:0011634)	'calcareous tooth' and (attaches_to some 'ectopterygoid bone')	PATO:0000462	absent		
75	Parasphenoid wings	0	present, parasphenoid broad posteriorly	UBERONTEMP:7cc05fde-b247-4277-9fe9-be69f299ee72	'parasphenoid wing'	PATO:0000467	present		
75	Parasphenoid wings	0	present, parasphenoid broad posteriorly	BSPO:0000072 and (BFO:0000050 some UBERON:0004745)	'posterior region' and (part_of some parasphenoid)	PATO:0002359	broad		
75	Parasphenoid wings	1	absent, parasphenoid narrow posteriorly	UBERONTEMP:7cc05fde-b247-4277-9fe9-be69f299ee72	'parasphenoid wing'	PATO:0000462	absent		
75	Parasphenoid wings	1	absent, parasphenoid narrow posteriorly	BSPO:0000072 and (BFO:0000050 some UBERON:0004745)	'posterior region' and (part_of some parasphenoid)	PATO:0000599	'decreased width'		
76	Mouth length, including maxillary shank	0	reaching vertical through rostral margin of orbit	BSPO:0000072 and (BFO:0000050 some UBERON:0000166)	'posterior region' and (part_of some 'oral opening')	PATOTEMP:b65b4440-adac-459d-a9ec-dd491662621e	'aligned vertically with'	UBERON:0016942	'rostral margin of orbit'
76	Mouth length, including maxillary shank	1	not reaching vertical through rostral margin of orbit	BSPO:0000072 and (BFO:0000050 some UBERON:0000166)	'posterior region' and (part_of some 'oral opening')	PATO:0001632	'anterior to'	UBERON:0016942	'rostral margin of orbit'
77	Prootic, entocarotid fossa (GNC30)	0	present as distinct fossa within the recessus vena jugularis	UBERON:0018318	'entocarotid fossa'	PATO:0002261	'located in'	UBERON:0018354	'recessus vena jugularis'
77	Prootic, entocarotid fossa (GNC30)	1	reduced/absent	UBERON:0018318	'entocarotid fossa'	PATO:0000587	'decreased size'		
77	Prootic, entocarotid fossa (GNC30)	1	reduced/absent	UBERON:0018318	'entocarotid fossa'	PATO:0000462	absent		
78	M. sternohyoideus (AM03-92)	0	absent	UBERON:2002200	'hypobranchial muscle'	PATO:0000462	absent		
78	M. sternohyoideus (AM03-92)	1	present	UBERON:2002200	'hypobranchial muscle'	PATO:0000467	present		
79	MEB petrosal, pars canalicularis, incus contact, presence	0	absent	UBERON:0018347	'pars canalicularis of petrosal'	PATO:0001505	'separated from'	UBERON:0001688	incus
79	MEB petrosal, pars canalicularis, incus contact, presence	1	present	UBERON:0018347	'pars canalicularis of petrosal'	PATO:0001961	'in contact with'	UBERON:0001688	incus
80	Development - Trophoblast presence	0	absent	UBERON:0000088	trophoblast	PATO:0000462	absent		
80	Development - Trophoblast presence	1	present	UBERON:0000088	trophoblast	PATO:0000467	present		
81	Myology - M. extensor pollicis brevis insertion on second phalanx of digit I presence	0	absent	UBERONTEMP:0eca0bcc-9e29-446d-bd9a-619176176347 and (UBERON:has_muscle_insertion some UBERON:4200219)	'extensor pollicis brevis muscle' and (has_muscle_insertion some 'middle phalanx of manual digit 1')	PATO:0000462	absent		
81	Myology - M. extensor pollicis brevis insertion on second phalanx of digit I presence	1	present	UBERONTEMP:0eca0bcc-9e29-446d-bd9a-619176176347 and (UBERON:has_muscle_insertion some UBERON:4200219)	'extensor pollicis brevis muscle' and (has_muscle_insertion some 'middle phalanx of manual digit 1')	PATO:0000467	present		
82	Supinator process	0	large, strongly angled relative to shaft, separated from it by groove	UBERON:4200037	'supinator process'	PATO:0000586	'increased size'		
82	Supinator process	0	large, strongly angled relative to shaft, separated from it by groove	UBERON:4200037	'supinator process'	PATOTEMP:1e4e19ed-2075-484e-af76-86d15f19c11a	oblique		
82	Supinator process	0	large, strongly angled relative to shaft, separated from it by groove	UBERON:4200037	'supinator process'	PATO:0002255	grooved		
82	Supinator process	1	large, parallel to shaft, separated from it by groove	UBERON:4200037	'supinator process'	PATO:0000586	'increased size'		
82	Supinator process	1	large, parallel to shaft, separated from it by groove	UBERON:4200037	'supinator process'	PATO:0002272	'parallel to'	UBERON:0000976	humerus
82	Supinator process	1	large, parallel to shaft, separated from it by groove	UBERON:4200037	'supinator process'	PATO:0002255	grooved		
82	Supinator process	2	small, confluent with shaft	UBERON:4200037	'supinator process'	PATO:0000587	'decreased size'		
83	Sensory pores at corner of upper and lower lip	0	absent	UBERON:0018357 and (BFO:0000050 some (BSPO:0000082 and (BFO:0000050 some UBERON:0000166)))	'sensory pore' and (part_of some ('lateral region' and (part_of some 'oral opening')))	PATO:0000462	absent		
83	Sensory pores at corner of upper and lower lip	1	present	UBERON:0018357 and (BFO:0000050 some (BSPO:0000082 and (BFO:0000050 some UBERON:0000166)))	'sensory pore' and (part_of some ('lateral region' and (part_of some 'oral opening')))	PATO:0000467	present		
84	Nasolacrimal duct	0	present	UBERON:0002392	'nasolacrimal duct'	PATO:0000467	present		
84	Nasolacrimal duct	1	absent	UBERON:0002392	'nasolacrimal duct'	PATO:0000462	absent		
85	Midbody spot	0	present below upper lateral line	UBERON:0018340	'midbody melanophore spot'	PATO:0001196	'ventral to'	UBERON:0018369	'upper lateral line'
85	Midbody spot	2	absent	UBERON:0018340	'midbody melanophore spot'	PATO:0000462	absent		
85	Midbody spot	1	present above or straddling lateral line	UBERON:0018340	'midbody melanophore spot'	PATO:0001233	'dorsal to'	UBERON:0018369	'upper lateral line'
86	Metapterygium connects with distinct series of distal radials articulating proximodistally to form a short or long axis	0	absent	UBERONTEMP:6b641a8b-ba2a-41b9-a986-8cab10625b6a and (RO:0002170 some UBERON:4400000)	'series of distal radials' and (connected_to some metapterygium)	PATO:0000462	absent		
86	Metapterygium connects with distinct series of distal radials articulating proximodistally to form a short or long axis	1	present	UBERONTEMP:6b641a8b-ba2a-41b9-a986-8cab10625b6a and (RO:0002170 some UBERON:4400000)	'series of distal radials' and (connected_to some metapterygium)	PATO:0000467	present		
87	Internal carotid foramina	0	present	UBERON:4300142	'internal carotid foramen'	PATO:0000467	present		
87	Internal carotid foramina	1	absent	UBERON:4300142	'internal carotid foramen'	PATO:0000462	absent		
88	Neurology, dorsal leg muscles (E143)	0	peroneal nerve present	UBERON:0035207	'deep fibular nerve'	PATO:0000467	present		
88	Neurology, dorsal leg muscles (E143)	1	peroneal nerve absent, interosseus innervation	UBERON:0035207	'deep fibular nerve'	PATO:0000462	absent		
89	Quadrate condyle	0	absent	UBERON:0018353	'quadrate condyle'	PATO:0000462	absent		
89	Quadrate condyle	1	present	UBERON:0018353	'quadrate condyle'	PATO:0000467	present		
90	Frontals, contact the maxilla anteriorly (E4sc)	0	absent	BSPO:0000071 and (BFO:0000050 some UBERON:0000209)	'anterior region' and (part_of some 'tetrapod frontal bone')	PATO:0001505	'separated from'	UBERON:0002397	maxilla
90	Frontals, contact the maxilla anteriorly (E4sc)	1	present	BSPO:0000071 and (BFO:0000050 some UBERON:0000209)	'anterior region' and (part_of some 'tetrapod frontal bone')	PATO:0001961	'in contact with'	UBERON:0002397	maxilla
91	Palatine and pterygoid:	0	separate elements	UBERON:0001682	'palatine bone'	PATO:0001505	'separated from'	UBERON:0010389	'pterygoid bone'
91	Palatine and pterygoid:	1	fused	UBERON:0001682	'palatine bone'	PATO:0000642	'fused with'	UBERON:0010389	'pterygoid bone'
92	Cervical ribs	0	straight and extending posterolaterally, without anterior process	UBERON:0018144	'cervical rib'	PATO:0002180	straight		
92	Cervical ribs	0	straight and extending posterolaterally, without anterior process	UBERON:0018144	'cervical rib'	PATO:0002503	'posterolateral orientation'		
92	Cervical ribs	0	straight and extending posterolaterally, without anterior process	UBERON:0004529 and (BFO:0000050 some (BSPO:0000071 and (BFO:0000050 some UBERON:0018144)))	'anatomical projection' and (part_of some ('anterior region' and (part_of some 'cervical rib')))	PATO:0000462	absent		
92	Cervical ribs	1	plowshare-shaped, with rib shafts parallel to centra	UBERON:0018144	'cervical rib'	PATOTEMP:1bf5985d-5bbc-49df-ac82-969979dd9c3c	'plowshare-shaped'		
92	Cervical ribs	1	plowshare-shaped, with rib shafts parallel to centra	UBERON:0018144	'cervical rib'	PATO:0002272	'parallel to'	UBERON:0001075	'vertebral centrum'
93	Posterior tectum	0	absent	UBERONTEMP:69d443e4-368e-4754-8ca1-a2e702f2ac97	'posterior tectum'	PATO:0000462	absent		
93	Posterior tectum	1	present	UBERONTEMP:69d443e4-368e-4754-8ca1-a2e702f2ac97	'posterior tectum'	PATO:0000467	present		
94	Manual intermedium size relative to centrale	0	larger	UBERON:3010069	'intermedium (fore)'	PATO:0000117 and (PATO:0002305 some (PATO:0000117 and (BFO:0000052 some UBERON:0012131)))	size and (increased_in_magnitude_relative_to some (size and (inheres_in some centrale)))		
94	Manual intermedium size relative to centrale	1	smaller	UBERON:3010069	'intermedium (fore)'	PATO:0000117 and (PATO:0002304 some (PATO:0000117 and (BFO:0000052 some UBERON:0012131)))	size and (decreased_in_magnitude_relative_to some (size and (inheres_in some centrale)))		
94	Manual intermedium size relative to centrale	2	intermedium lost	UBERON:3010069	'intermedium (fore)'	PATO:0000462	absent		
95	p1 hypoconid presence on Lp1	0	absent	UBERON:0018279 and (BFO:0000050 some UBERON:0018284)	hypoconid and (part_of some 'lower premolar 1')	PATO:0000462	absent		
95	p1 hypoconid presence on Lp1	1	present	UBERON:0018279 and (BFO:0000050 some UBERON:0018284)	hypoconid and (part_of some 'lower premolar 1')	PATO:0000467	present		
96	Rictal bristles:	0	absent	UBERON:0018355	'rictal bristle'	PATO:0000462	absent		
96	Rictal bristles:	1	present	UBERON:0018355	'rictal bristle'	PATO:0000467	present		
97	Paired fin radials barely extend beyond level of body wall	0	absent	UBERON:4300013	'paired fin radial skeleton'	PATO:0000140 and (PHENOSCAPE:complement_of some PATO:0002464)	position and (not some 'extends beyond')	UBERON:0000309	'body wall'
97	Paired fin radials barely extend beyond level of body wall	1	present	UBERON:4300013	'paired fin radial skeleton'	PATO:0002464	'extends beyond'	UBERON:0000309	'body wall'
98	Caudal fin spot position	0	dorsal to lateral line	UBERONTEMP:a8fd6c8c-5029-4740-8e0c-99856641de75	'caudal spot'	PATO:0001233	'dorsal to'	UBERON:0010202	'lateral line'
