Character	Character Label	State Symbol	State Label	Entity ID	Entity Label	Quality ID	Quality Label	Related Entity ID	Related Entity Label
48	Ectethmoid:	0	no anterior or lateral expansion	BSPO:0000071 and (BFO:0000050 some UBERON:0010889)	'anterior region' and (part_of some ectethmoid)	PATO:0000117 and (PHENOSCAPE:complement_of some PATO:0000586)	size and (not some 'increased size')		
48	Ectethmoid:	0	no anterior or lateral expansion	BSPO:0000082 and (BFO:0000050 some UBERON:0010889)	'lateral region' and (part_of some ectethmoid)	PATO:0000117 and (PHENOSCAPE:complement_of some PATO:0000586)	size and (not some 'increased size')		
48	Ectethmoid:	1	greatly expanded anteriorly, plate-like, with dorsal margin largely fused with frontals	BSPO:0000071 and (BFO:0000050 some UBERON:0010889)	'anterior region' and (part_of some ectethmoid)	PATO:0000586	'increased size'		
48	Ectethmoid:	1	greatly expanded anteriorly, plate-like, with dorsal margin largely fused with frontals	UBERON:0010889	ectethmoid	PATO:0002253	platelike		
48	Ectethmoid:	1	greatly expanded anteriorly, plate-like, with dorsal margin largely fused with frontals	BSPO:0000679 and (BFO:0000050 some UBERON:0010889)	'dorsal margin' and (part_of some ectethmoid)	PATO:0000642	'fused with'	UBERON:0000209	'tetrapod frontal bone'
48	Ectethmoid:	2	greatly expanded anterolaterally, inflated, with dorsal margin largely fused with frontals	BSPO:0000029 and (BFO:0000050 some UBERON:0010889)	'antero-lateral region' and (part_of some ectethmoid)	PATO:0000586	'increased size'		
48	Ectethmoid:	2	greatly expanded anterolaterally, inflated, with dorsal margin largely fused with frontals	UBERON:0010889	ectethmoid	PATO:0002376	inflated		
48	Ectethmoid:	2	greatly expanded anterolaterally, inflated, with dorsal margin largely fused with frontals	BSPO:0000679 and (BFO:0000050 some UBERON:0010889)	'dorsal margin' and (part_of some ectethmoid)	PATO:0000642	'fused with'	UBERON:0000209	'tetrapod frontal bone'
49	Ventral lobe of tail supported by hypochordal radials extending beyond level of body wall	0	absent	UBERON:0018324	'hypochordal radial'	PATO:0000140 and (PHENOSCAPE:complement_of some PATO:0002464)	position and (not some 'extends beyond')		
49	Ventral lobe of tail supported by hypochordal radials extending beyond level of body wall	1	present	UBERON:0018324	'hypochordal radial'	PATO:0002464	'extends beyond'	UBERON:0000309	'body wall'
50	p1 presence of tooth replacement at Lp1 position	0	absent	UBERON:0018296 and (RO:0002220 some UBERON:0018284)	'replacement tooth' and (adjacent_to some 'lower premolar 1')	PATO:0000462	absent		
50	p1 presence of tooth replacement at Lp1 position	1	presence	UBERON:0018296 and (RO:0002220 some UBERON:0018284)	'replacement tooth' and (adjacent_to some 'lower premolar 1')	PATO:0000467	present		
51	Parietal, supratemporal processes length from the level of the parietal notch compared to the parietal anterior to that point (G30)	0	greater than 1/2	UBERON:0018365	'supratemporal process'	PATO:0000122 and (PATO:0002305 some (PATO:0000122 and (BFO:0000052 some (BSPO:0000071 and (BFO:0000050 some UBERON:0000210)))))	length and (increased_in_magnitude_relative_to some (length and (inheres_in some ('anterior region' and (part_of some 'tetrapod parietal bone')))))		
51	Parietal, supratemporal processes length from the level of the parietal notch compared to the parietal anterior to that point (G30)	1	less than 1/2	UBERON:0018365	'supratemporal process'	PATO:0000122 and (PATO:0002304 some (PATO:0000122 and (BFO:0000052 some (BSPO:0000071 and (BFO:0000050 some UBERON:0000210)))))	length and (decreased_in_magnitude_relative_to some (length and (inheres_in some ('anterior region' and (part_of some 'tetrapod parietal bone')))))		
51	Parietal, supratemporal processes length from the level of the parietal notch compared to the parietal anterior to that point (G30)	2	absent	UBERON:0018365	'supratemporal process'	PATO:0000462	absent		
52	Osteoderms, ventral surface of the body (E126)	0	absent	UBERON:0017163 and (BFO:0000050 some (BSPO:0000384 and (BFO:0000050 some UBERON:0000468)))	'skin bony tubercle' and (part_of some ('ventral surface' and (part_of some 'multi-cellular organism')))	PATO:0000462	absent		
52	Osteoderms, ventral surface of the body (E126)	1	present	UBERON:0017163 and (BFO:0000050 some (BSPO:0000384 and (BFO:0000050 some UBERON:0000468)))	'skin bony tubercle' and (part_of some ('ventral surface' and (part_of some 'multi-cellular organism')))	PATO:0000467	present		
53	BRC parietal, parietal foramina, number	0	one or two foramina	UBERON:0005744 and (BFO:0000050 some UBERON:0000210)	'bone foramen' and (part_of some 'tetrapod parietal bone')	PATO:0000070	count		
53	BRC parietal, parietal foramina, number	1	numerous foramina	UBERON:0005744 and (BFO:0000050 some UBERON:0000210)	'bone foramen' and (part_of some 'tetrapod parietal bone')	PATO:0000470	'increased amount'		
54	Lateral line passes through scales	0	absent	UBERON:0010202	'lateral line'	PATO:0000140 and (PHENOSCAPE:complement_of some PATOTEMP:93532faa-3257-4395-8d05-3ad8a817c343)	position and (not some 'passes through')		
54	Lateral line passes through scales	1	present	UBERON:0010202	'lateral line'	PATOTEMP:93532faa-3257-4395-8d05-3ad8a817c343	'passes through'	UBERON:0002542	scale
55	Coracoid foramen	0	enclosed by coracoid only	UBERON:2001737	'coracoid foramen'	PATOTEMP:00070c57-8765-451b-978f-0b8f877bb858	'enclosed by'	UBERON:0004743	'coracoid bone'
55	Coracoid foramen	1	enclosed by scapula and coracoid	UBERON:2001737	'coracoid foramen'	PATOTEMP:00070c57-8765-451b-978f-0b8f877bb858	'enclosed by'	UBERON:0004743	'coracoid bone'
55	Coracoid foramen	1	enclosed by scapula and coracoid	UBERON:2001737	'coracoid foramen'	PATOTEMP:00070c57-8765-451b-978f-0b8f877bb858	'enclosed by'	UBERON:0006849	scapula
55	Coracoid foramen	2	absent	UBERON:2001737	'coracoid foramen'	PATO:0000462	absent		
56	Prefrontal	0	present	UBERON:0010750	'prefrontal bone'	PATO:0000467	present		
56	Prefrontal	1	absent	UBERON:0010750	'prefrontal bone'	PATO:0000462	absent		
57	Posterior extension of orbit	0	absent - orbit is nearly circular	UBERON:0001697	'orbit of skull'	PATO:0000411	circular		
57	Posterior extension of orbit	1	present - orbit has elongated oval shape	UBERON:0001697	'orbit of skull'	PATO:0001154	elongated		
58	Four facetted articulation of exoccipital and atlas	0	absent	UBERONTEMP:3a1a30ab-0e76-41f1-b5f9-46083dfd62e2	'four facetted articulation of exoccipital and atlas'	PATO:0000462	absent		
58	Four facetted articulation of exoccipital and atlas	1	present	UBERONTEMP:3a1a30ab-0e76-41f1-b5f9-46083dfd62e2	'four facetted articulation of exoccipital and atlas'	PATO:0000467	present		
59	Relative lengths of manual digit III and digit IV	0	IV longer	UBERON:0003624	'manual digit 4'	PATO:0000573	'increased length'	UBERON:0003623	'manual digit 3'
59	Relative lengths of manual digit III and digit IV	1	III longer	UBERON:0003623	'manual digit 3'	PATO:0000573	'increased length'	UBERON:0003624	'manual digit 4'
60	Overall body depth	0	slender or intermediate, <50% of SL	UBERON:0000468	'multi-cellular organism'	PATO:0002212	slender		
60	Overall body depth	1	deep bodied, depth of body greatest near midline and over 50% of SL	UBERON:0000468	'multi-cellular organism'	PATO:0001596	'increased depth'		
61	Angular (RZ132)	0	present	UBERON:0011079	'angular bone'	PATO:0000467	present		
61	Angular (RZ132)	1	absent	UBERON:0011079	'angular bone'	PATO:0000462	absent		
62	Glossopharyngeal nerve foramen exits dorsally, posterior to otic capsule	0	absent	UBERON:4300132	'glossopharyngeal nerve foramen'	PATO:0000140 and (PHENOSCAPE:complement_of some PATO:0001633)	position and (not some 'posterior to')		
62	Glossopharyngeal nerve foramen exits dorsally, posterior to otic capsule	1	present	UBERON:4300132	'glossopharyngeal nerve foramen'	PATO:0001633	'posterior to'	UBERON:0004637	'otic capsule'
62	Glossopharyngeal nerve foramen exits dorsally, posterior to otic capsule	1	present	UBERON:4300132	'glossopharyngeal nerve foramen'	PATO:0001233	'dorsal to'	UBERON:0004637	'otic capsule'
63	Acetabular buttress	0	small	UBERONTEMP:cb7c3969-f86b-406f-91c8-55edd9cc9afa	'acetabular buttress'	PATO:0000587	'decreased size'		
63	Acetabular buttress	1	large, overhanging acetabulum	UBERONTEMP:cb7c3969-f86b-406f-91c8-55edd9cc9afa	'acetabular buttress'	PATO:0000586	'increased size'		
63	Acetabular buttress	1	large, overhanging acetabulum	UBERONTEMP:cb7c3969-f86b-406f-91c8-55edd9cc9afa	'acetabular buttress'	PATOTEMP:4f64ba78-f8f2-49ac-a6e4-a7a45344b603	overhanging	UBERON:0001269	'acetabular part of hip bone'
64	Peaked caudal keel (heightened relative to dorsal keels)	0	absent (keels equal)	UBERON:0018307 and (BFO:0000050 some UBERON:0006071)	keel and (part_of some 'caudal region')	PATO:0000052 and (PHENOSCAPE:complement_of some PATOTEMP:2266f70e-e115-486f-b436-0daaf195910f)	shape and (not some peaked)		
64	Peaked caudal keel (heightened relative to dorsal keels)	1	present	UBERON:0018307 and (BFO:0000050 some UBERON:0006071)	keel and (part_of some 'caudal region')	PATOTEMP:2266f70e-e115-486f-b436-0daaf195910f	peaked		
65	Origin of subclavian arteries	0	subclavian arteries displaced  cranially to originate from right or left third or fourth aortic arches	UBERON:0001533	'subclavian artery'	PATO:0000140	position	UBERON:0003120	'aortic arch 3'
65	Origin of subclavian arteries	0	subclavian arteries displaced  cranially to originate from right or left third or fourth aortic arches	UBERON:0001533	'subclavian artery'	PATO:0000140	position	UBERON:0003121	'aortic arch 4'
65	Origin of subclavian arteries	1	subclavian arteries originate far anteriorly, near carotids	UBERON:0001533	'subclavian artery'	PATO:0001632	'anterior to'	UBERON:0001530	'common carotid artery plus branches'
65	Origin of subclavian arteries	2	subclavian arteries originate anterior to separation of internal and external carotids	UBERON:0001533	'subclavian artery'	PATO:0001632	'anterior to'	UBERON:0001070	'external carotid artery'
65	Origin of subclavian arteries	2	subclavian arteries originate anterior to separation of internal and external carotids	UBERON:0001533	'subclavian artery'	PATO:0001632	'anterior to'	UBERON:0001532	'internal carotid artery'
65	Origin of subclavian arteries	3							
66	Third cervical vertebra, osseous bridge from transverse process to the postzygapophysis:	0	absent	UBERON:0018143 and (BFO:0000050 some UBERONTEMP:aeb6ac70-fd18-403d-a0b9-dd03942c7812)	'transverse process of cervical vertebra' and (part_of some 'cervical vertebra 3')	PATO:0000140 and (PHENOSCAPE:complement_of some PATO:0005011)	position and (not some 'continuous with')	UBERON:0001080 and (BFO:0000050 some UBERONTEMP:aeb6ac70-fd18-403d-a0b9-dd03942c7812)	postzygapophysis and (part_of some 'cervical vertebra 3')
66	Third cervical vertebra, osseous bridge from transverse process to the postzygapophysis:	1	present	UBERON:0018143 and (BFO:0000050 some UBERONTEMP:aeb6ac70-fd18-403d-a0b9-dd03942c7812)	'transverse process of cervical vertebra' and (part_of some 'cervical vertebra 3')	PATO:0005011	'continuous with'	UBERON:0001080 and (BFO:0000050 some UBERONTEMP:aeb6ac70-fd18-403d-a0b9-dd03942c7812)	postzygapophysis and (part_of some 'cervical vertebra 3')
67	Premaxilla, fusion into single element (LC00-1)	0	absent, paired premaxillae	UBERON:0002244 and (BSPO:0000120 some UBERON:0000468)	premaxilla and (in_left_side_of some 'multi-cellular organism')	PATO:0000651	'unfused from'	UBERON:0002244 and (BSPO:0000121 some UBERON:0000468)	premaxilla and (in_right_side_of some 'multi-cellular organism')
67	Premaxilla, fusion into single element (LC00-1)	1	present	UBERON:0002244 and (BSPO:0000120 some UBERON:0000468)	premaxilla and (in_left_side_of some 'multi-cellular organism')	PATO:0000642	'fused with'	UBERON:0002244 and (BSPO:0000121 some UBERON:0000468)	premaxilla and (in_right_side_of some 'multi-cellular organism')
68	Hyoid articular area on posterolateral angle of otic capsule	0	absent	UBERON:0018323	'hyoid articular area'	PATO:0000462	absent		
68	Hyoid articular area on posterolateral angle of otic capsule	1	present	UBERON:0018323	'hyoid articular area'	PATO:0000467	present		
69	Broad suborbital shelf	0	absent	UBERON:0018361	'suborbital shelf'	PATO:0001708 and (PHENOSCAPE:complement_of some PATO:0000600)	'1-D extent' and (not some 'increased width')		
69	Broad suborbital shelf	1	present	UBERON:0018361	'suborbital shelf'	PATO:0000600	'increased width'		
70	Palatine, secondary palate formed around choanal groove (E43)	0	absent	UBERON:0001716	'secondary palate'	PATO:0000462	absent		
70	Palatine, secondary palate formed around choanal groove (E43)	1	present, ventromedial fold partly hide the choanal groove	UBERON:0001716	'secondary palate'	PATO:0000467	present		
70	Palatine, secondary palate formed around choanal groove (E43)	2	present, ventromedial processes hide most or all of the dorsomedial processes	UBERON:0001716	'secondary palate'	PATO:0000467	present		
70	Palatine, secondary palate formed around choanal groove (E43)	3	contact at midline	UBERON:0001682 and (BSPO:0000120 some UBERON:0000468)	'palatine bone' and (in_left_side_of some 'multi-cellular organism')	PATO:0001961	'in contact with'	UBERON:0001682 and (BSPO:0000121 some UBERON:0000468)	'palatine bone' and (in_right_side_of some 'multi-cellular organism')
71	Foramen orbitonasale	0	absent	UBERON:3000344	'orbitonasal foramen'	PATO:0000462	absent		
71	Foramen orbitonasale	1	represented by a medial indentation on the lacrimal and a dorsal indentation on the palatine	BSPO:0000083 and (BFO:0000050 some UBERON:0001680)	'medial region' and (part_of some 'lacrimal bone')	PATO:0001495	notched		
71	Foramen orbitonasale	1	represented by a medial indentation on the lacrimal and a dorsal indentation on the palatine	BSPO:0000079 and (BFO:0000050 some UBERON:0001682)	'dorsal region' and (part_of some 'palatine bone')	PATO:0001495	notched		
71	Foramen orbitonasale	2	enclosed between the prefrontal, lacrimal and palatine (or prefrontal, maxilla and palatine)	UBERON:3000344	'orbitonasal foramen'	PATO:0000467	present		
72	Calcaneum, Cuboid facet, notch on lateral margin	0	absent	BSPO:0000682 and (BFO:0000050 some UBERON:0018316)	'lateral margin' and (part_of some 'cuboid facet of calcaneum')	PATO:0000052 and (PHENOSCAPE:complement_of some PATO:0001495)	shape and (not some notched)		
72	Calcaneum, Cuboid facet, notch on lateral margin	1	present	BSPO:0000682 and (BFO:0000050 some UBERON:0018316)	'lateral margin' and (part_of some 'cuboid facet of calcaneum')	PATO:0001495	notched		
73	Coracoid, posterior emargination (E113)	0	absent	BSPO:0000072 and (BFO:0000050 some UBERON:0004743)	'posterior region' and (part_of some 'coracoid bone')	PATO:0000052 and (PHENOSCAPE:complement_of some PATO:0002234)	shape and (not some emarginate)		
73	Coracoid, posterior emargination (E113)	1	present	BSPO:0000072 and (BFO:0000050 some UBERON:0004743)	'posterior region' and (part_of some 'coracoid bone')	PATO:0002234	emarginate		
74	Ectopterygoid teeth	0	present	UBERON:2001632	'ectopterygoid tooth'	PATO:0000467	present		
74	Ectopterygoid teeth	1	absent	UBERON:2001632	'ectopterygoid tooth'	PATO:0000462	absent		
75	Parasphenoid wings	0	present, parasphenoid broad posteriorly	UBERONTEMP:7cc05fde-b247-4277-9fe9-be69f299ee72	'parasphenoid wing'	PATO:0000467	present		
75	Parasphenoid wings	0	present, parasphenoid broad posteriorly	BSPO:0000072 and (BFO:0000050 some UBERON:0004745)	'posterior region' and (part_of some parasphenoid)	PATO:0000600	'increased width'		
75	Parasphenoid wings	1	absent, parasphenoid narrow posteriorly	UBERONTEMP:7cc05fde-b247-4277-9fe9-be69f299ee72	'parasphenoid wing'	PATO:0000462	absent		
75	Parasphenoid wings	1	absent, parasphenoid narrow posteriorly	BSPO:0000072 and (BFO:0000050 some UBERON:0004745)	'posterior region' and (part_of some parasphenoid)	PATO:0000599	'decreased width'		
76	Mouth length, including maxillary shank	0	reaching vertical through rostral margin of orbit	UBERON:0002397	maxilla	PATO:0002463	'extends to'	BSPO:0000671 and (BFO:0000050 some UBERON:0001697)	'anterior margin' and (part_of some 'orbital region')
76	Mouth length, including maxillary shank	1	not reaching vertical through rostral margin of orbit	UBERON:0002397	maxilla	PATO:0000140 and (PHENOSCAPE:complement_of some PATO:0002463)	position and (not some 'extends to')	BSPO:0000671 and (BFO:0000050 some UBERON:0001697)	'anterior margin' and (part_of some 'orbital region')
77	Prootic, entocarotid fossa (GNC30)	0	present as distinct fossa within the recessus vena jugularis	UBERON:0018318	'entocarotid fossa'	PATO:0000467	present		
77	Prootic, entocarotid fossa (GNC30)	1	reduced/absent	UBERON:0018318	'entocarotid fossa'	PATO:0000587	'decreased size'		
77	Prootic, entocarotid fossa (GNC30)	1	reduced/absent	UBERON:0018318	'entocarotid fossa'	PATO:0000462	absent		
78	M. sternohyoideus (AM03-92)	0	absent	UBERON:0001107	'sternohyoid muscle'	PATO:0000462	absent		
78	M. sternohyoideus (AM03-92)	1	present	UBERON:0001107	'sternohyoid muscle'	PATO:0000467	present		
79	MEB petrosal, pars canalicularis, incus contact, presence	0	absent	UBERON:0018347	'pars canalicularis of petrosal'	PATO:0001505	'separated from'	UBERON:0001688	incus
79	MEB petrosal, pars canalicularis, incus contact, presence	1	present	UBERON:0018347	'pars canalicularis of petrosal'	PATO:0001961	'in contact with'	UBERON:0001688	incus
80	Development - Trophoblast presence	0	absent	UBERON:0000088	trophoblast	PATO:0000462	absent		
80	Development - Trophoblast presence	1	present	UBERON:0000088	trophoblast	PATO:0000467	present		
81	Myology - M. extensor pollicis brevis insertion on second phalanx of digit I presence	0	absent	UBERON:0017618	'extensor pollicis brevis muscle'	PATO:0001505	'separated from'	UBERON:0004337	'distal phalanx of manual digit 1'
81	Myology - M. extensor pollicis brevis insertion on second phalanx of digit I presence	1	present	UBERON:0017618	'extensor pollicis brevis muscle'	PATO:0001667	'attached to'	UBERON:0004337	'distal phalanx of manual digit 1'
82	Supinator process	0	large, strongly angled relative to shaft, separated from it by groove	UBERON:4200037	'supinator process'	PATO:0000586	'increased size'		
82	Supinator process	0	large, strongly angled relative to shaft, separated from it by groove	UBERON:4200037	'supinator process'	PATO:0002513	'oblique to'	UBERON:0004652	'humerus diaphysis'
82	Supinator process	0	large, strongly angled relative to shaft, separated from it by groove	UBERON:4200037	'supinator process'	PATO:0001505	'separated from'	UBERON:0004652	'humerus diaphysis'
82	Supinator process	1	large, parallel to shaft, separated from it by groove	UBERON:4200037	'supinator process'	PATO:0000586	'increased size'		
82	Supinator process	1	large, parallel to shaft, separated from it by groove	UBERON:4200037	'supinator process'	PATO:0002272	'parallel to'	UBERON:0004652	'humerus diaphysis'
82	Supinator process	1	large, parallel to shaft, separated from it by groove	UBERON:4200037	'supinator process'	PATO:0001505	'separated from'	UBERON:0004652	'humerus diaphysis'
82	Supinator process	2	small, confluent with shaft	UBERON:4200037	'supinator process'	PATO:0000587	'decreased size'		
82	Supinator process	2	small, confluent with shaft	UBERON:4200037	'supinator process'	PATO:0002512	'confluent with'	UBERON:0004652	'humerus diaphysis'
83	Sensory pores at corner of upper and lower lip	0	absent	UBERON:0018357 and (BFO:0000050 some UBERON:0000165)	'sensory pore' and (part_of some mouth)	PATO:0000462	absent		
83	Sensory pores at corner of upper and lower lip	1	present	UBERON:0018357 and (BFO:0000050 some UBERON:0000165)	'sensory pore' and (part_of some mouth)	PATO:0000467	present		
84	Nasolacrimal duct	0	present	UBERON:0002392	'nasolacrimal duct'	PATO:0000467	present		
84	Nasolacrimal duct	1	absent	UBERON:0002392	'nasolacrimal duct'	PATO:0000462	absent		
85	Midbody spot	0	present below upper lateral line	UBERON:0018340	'midbody melanophore spot'	PATO:0001196	'ventral to'	UBERON:0018369	'upper lateral line'
85	Midbody spot	2	absent	UBERON:0018340	'midbody melanophore spot'	PATO:0000462	absent		
85	Midbody spot	1	present above or straddling lateral line	UBERON:0018340	'midbody melanophore spot'	PATO:0001233	'dorsal to'	UBERON:0010202	'lateral line'
85	Midbody spot	1	present above or straddling lateral line	UBERON:0018340	'midbody melanophore spot'	PATO:0002488	overlapping	UBERON:0010202	'lateral line'
86	Metapterygium connects with distinct series of distal radials articulating proximodistally to form a short or long axis	0	absent	UBERON:4300082	'metapterygium element'	PATO:0000141 and (PHENOSCAPE:complement_of some PATO:0002278)	structure and (not some 'articulated with')		
86	Metapterygium connects with distinct series of distal radials articulating proximodistally to form a short or long axis	1	present	UBERON:4300082	'metapterygium element'	PATO:0002278	'articulated with'	UBERON:2001588	'pectoral fin distal radial'
87	Internal carotid foramina	0	present	UBERON:4300142	'internal carotid foramen'	PATO:0000467	present		
87	Internal carotid foramina	1	absent	UBERON:4300142	'internal carotid foramen'	PATO:0000462	absent		
88	Neurology, dorsal leg muscles (E143)	0	peroneal nerve present	UBERON:0001324	'common fibular nerve'	PATO:0000467	present		
88	Neurology, dorsal leg muscles (E143)	1	peroneal nerve absent, interosseus innervation	UBERON:0001324	'common fibular nerve'	PATO:0000462	absent		
89	Quadrate condyle	0	absent	UBERON:0018353	'quadrate condyle'	PATO:0000462	absent		
89	Quadrate condyle	1	present	UBERON:0018353	'quadrate condyle'	PATO:0000467	present		
90	Frontals, contact the maxilla anteriorly (E4sc)	0	absent	UBERON:0000209	'tetrapod frontal bone'	PATO:0001505	'separated from'	UBERON:0002397	maxilla
90	Frontals, contact the maxilla anteriorly (E4sc)	1	present	UBERON:0000209	'tetrapod frontal bone'	PATO:0001961	'in contact with'	UBERON:0002397	maxilla
91	Palatine and pterygoid:	0	separate elements	UBERON:0001682	'palatine bone'	PATO:0001505	'separated from'	UBERON:0010389	'pterygoid bone'
91	Palatine and pterygoid:	1	fused	UBERON:0001682	'palatine bone'	PATO:0000642	'fused with'	UBERON:0010389	'pterygoid bone'
92	Cervical ribs	0	straight and extending posterolaterally, without anterior process	UBERON:0018144	'cervical rib'	PATO:0002180	straight		
92	Cervical ribs	0	straight and extending posterolaterally, without anterior process	UBERON:0018144	'cervical rib'	PATO:0002503	'posterolateral orientation'		
92	Cervical ribs	0	straight and extending posterolaterally, without anterior process	UBERON:0004529 and (BFO:0000050 some (BSPO:0000071 and (BFO:0000050 some UBERON:0018144)))	'anatomical projection' and (part_of some ('anterior region' and (part_of some 'cervical rib')))	PATO:0000462	absent		
92	Cervical ribs	1	plowshare-shaped, with rib shafts parallel to centra	UBERON:0018144	'cervical rib'	PATO:0002534	'plowshare shaped'		
92	Cervical ribs	1	plowshare-shaped, with rib shafts parallel to centra	UBERON:0018144	'cervical rib'	PATO:0002272	'parallel to'	UBERON:0002413	'cervical vertebra'
93	Posterior tectum	0	absent	UBERONTEMP:69d443e4-368e-4754-8ca1-a2e702f2ac97	'posterior tectum'	PATO:0000462	absent		
93	Posterior tectum	1	present	UBERONTEMP:69d443e4-368e-4754-8ca1-a2e702f2ac97	'posterior tectum'	PATO:0000467	present		
94	Manual intermedium size relative to centrale	0	larger	UBERON:3010069	'intermedium (fore)'	PATO:0000586	'increased size'	UBERON:3010060	'centrale (fore)'
94	Manual intermedium size relative to centrale	1	smaller	UBERON:3010069	'intermedium (fore)'	PATO:0000587	'decreased size'	UBERON:3010060	'centrale (fore)'
94	Manual intermedium size relative to centrale	2	intermedium lost	UBERON:3010069	'intermedium (fore)'	PATO:0000462	absent		
95	p1 hypoconid presence on Lp1	0	absent	UBERON:0018279 and (BFO:0000050 some UBERON:0018284)	hypoconid and (part_of some 'lower premolar 1')	PATO:0000462	absent		
95	p1 hypoconid presence on Lp1	1	present	UBERON:0018279 and (BFO:0000050 some UBERON:0018284)	hypoconid and (part_of some 'lower premolar 1')	PATO:0000467	present		
96	Rictal bristles:	0	absent	UBERON:0018355	'rictal bristle'	PATO:0000462	absent		
96	Rictal bristles:	1	present	UBERON:0018355	'rictal bristle'	PATO:0000467	present		
97	Paired fin radials barely extend beyond level of body wall	0	absent	UBERON:1500006	'paired fin radial'	PATO:0000140 and (PHENOSCAPE:complement_of some PATO:0002464)	position and (not some 'extends beyond')		
97	Paired fin radials barely extend beyond level of body wall	1	present	UBERON:1500006	'paired fin radial'	PATO:0002464	'extends beyond'	UBERON:0000309	'body wall'
98	Caudal fin spot position	0	dorsal to lateral line	UBERON:0018308	'caudal melanophore spot'	PATO:0001233	'dorsal to'	UBERON:0010202	'lateral line'
98	Caudal fin spot position	2	vertical stripe across tail	UBERON:2001463 and (BFO:0000050 some UBERON:4000164)	'melanophore stripe' and (part_of some 'caudal fin')	PATO:0000467	present		
98	Caudal fin spot position	1	straddling lateral line	UBERON:0018308	'caudal melanophore spot'	PATO:0002488	overlapping	UBERON:0010202	'lateral line'
99	MEB entotympanic, rostral element, presence	0	absent	UBERON:0018356	'rostral entotympanic element'	PATO:0000462	absent		
99	MEB entotympanic, rostral element, presence	1	present	UBERON:0018356	'rostral entotympanic element'	PATO:0000467	present		
100	Anterior part of dentary	0	with teeth	UBERON:0011594 and (BFO:0000050 some (BSPO:0000071 and (BFO:0000050 some UBERON:0004742)))	'dentary tooth' and (part_of some ('anterior region' and (part_of some dentary)))	PATO:0000467	present		
100	Anterior part of dentary	1	edentulous	UBERON:0011594 and (BFO:0000050 some (BSPO:0000071 and (BFO:0000050 some UBERON:0004742)))	'dentary tooth' and (part_of some ('anterior region' and (part_of some dentary)))	PATO:0000462	absent		
101	Dibasal pectoral fin endoskeleton	0	absent	UBERON:0010710	'pectoral fin skeleton'	PATO:0000141 and (PHENOSCAPE:complement_of some PATOTEMP:eeb348ab-4d7f-4129-9b9d-c0a08341c5ec)	structure and (not some dibasal)		
101	Dibasal pectoral fin endoskeleton	1	present	UBERON:0010710	'pectoral fin skeleton'	PATOTEMP:eeb348ab-4d7f-4129-9b9d-c0a08341c5ec	dibasal		
102	Scapula, size relative to the coracoid ()	0	subequal to, or larger than	UBERON:0006849	scapula	PATO:0000117 and (PATO:0002306 some (PATO:0000117 and (BFO:0000052 some UBERON:0004743)))	size and (similar_in_magnitude_relative_to some (size and (inheres_in some 'coracoid bone')))		
102	Scapula, size relative to the coracoid ()	0	subequal to, or larger than	UBERON:0006849	scapula	PATO:0000117 and (PATO:0002305 some (PATO:0000117 and (BFO:0000052 some UBERON:0004743)))	size and (increased_in_magnitude_relative_to some (size and (inheres_in some 'coracoid bone')))		
102	Scapula, size relative to the coracoid ()	1	smaller than	UBERON:0006849	scapula	PATO:0000117 and (PATO:0002304 some (PATO:0000117 and (BFO:0000052 some UBERON:0004743)))	size and (decreased_in_magnitude_relative_to some (size and (inheres_in some 'coracoid bone')))		
102	Scapula, size relative to the coracoid ()	2	scapula and coracoid absent	UBERON:0006849	scapula	PATO:0000462	absent		
102	Scapula, size relative to the coracoid ()	2	scapula and coracoid absent	UBERON:0004743	'coracoid bone'	PATO:0000462	absent		
103	Glossopharyngeal nerve exits through metotic fissure	0	absent	UBERON:0001649	'glossopharyngeal nerve'	PATO:0000140 and (PHENOSCAPE:complement_of some PATOTEMP:93532faa-3257-4395-8d05-3ad8a817c343)	position and (not some 'passes through')		
103	Glossopharyngeal nerve exits through metotic fissure	1	present	UBERON:0001649	'glossopharyngeal nerve'	PATOTEMP:93532faa-3257-4395-8d05-3ad8a817c343	'passes through'	UBERON:0018339	'metotic fissure'
104	Retroarticular process	0	absent or small and narrow	UBERON:3000543	'retroarticular process'	PATO:0000462	absent		
104	Retroarticular process	0	absent or small and narrow	UBERON:3000543	'retroarticular process'	PATO:0000587	'decreased size'		
104	Retroarticular process	0	absent or small and narrow	UBERON:3000543	'retroarticular process'	PATO:0000599	'decreased width'		
104	Retroarticular process	1	transversely broad, dorsally concave	UBERON:3000543	'retroarticular process'	PATOTEMP:0acbdd0a-cfcf-441f-b842-b0d0542a17c7	'transversely broad'		
104	Retroarticular process	1	transversely broad, dorsally concave	BSPO:0000379 and (BFO:0000050 some UBERON:3000543)	'dorsal surface' and (part_of some 'retroarticular process')	PATO:0001857	concave		
105	Humerus, proximal end, posterior prominence of ventral tubercle distinctly greater than that of head of the humerus:	0	no	UBERONTEMP:546f6e9d-06ae-4fc7-9e4c-1a87dfafb737	'posterior prominence of ventral tubercle of humerus'	PATO:0000117 and (PHENOSCAPE:complement_of some (PATO:0000117 and (PATO:0002305 some (PATO:0000117 and (BFO:0000052 some UBERON:0006801)))))	size and (not some (size and (increased_in_magnitude_relative_to some (size and (inheres_in some 'proximal head of humerus')))))		
